type,rating,listed_in,release_year,duration_mins,cluster
0,9,220,2017,98.0,2
0,9,332,2010,135.0,2
0,12,39,2004,185.0,0
0,9,329,2009,156.0,2
0,11,200,2017,104.0,2
0,9,328,2008,139.0,2
1,14,433,2012,2.0,1
0,9,332,2012,140.0,2
1,14,433,2005,3.0,1
0,9,200,2011,154.0,2
0,8,36,2019,129.0,0
0,11,217,2016,99.0,2
0,11,220,2017,100.0,2
0,9,220,2016,110.0,2
0,9,329,2018,107.0,2
0,11,375,2019,95.0,2
0,11,375,2018,89.0,1
0,11,470,2019,65.0,1
0,11,326,2019,143.0,2
0,9,217,2017,101.0,2
0,11,470,2019,60.0,1
0,12,125,2019,29.0,0
0,8,346,2017,92.0,2
0,9,52,2019,172.0,0
0,7,312,2019,97.0,2
1,11,487,2019,1.0,1
0,9,217,2017,108.0,2
0,9,326,2017,107.0,2
1,12,487,2020,5.0,1
0,8,309,2019,137.0,2
0,11,5,2017,106.0,0
0,11,326,2017,115.0,2
0,14,121,2019,46.0,0
1,12,81,2019,1.0,0
1,11,414,2019,2.0,1
1,9,234,2019,1.0,2
1,11,400,2019,1.0,1
1,11,240,2019,1.0,2
0,9,200,2016,92.0,2
0,12,200,2017,93.0,2
0,12,143,2019,85.0,0
0,11,274,2019,24.0,2
1,11,480,2019,1.0,1
1,11,487,2019,2.0,1
1,12,417,2019,1.0,1
1,9,391,2019,1.0,1
0,11,470,2019,56.0,1
1,11,507,2018,1.0,1
0,6,131,2019,86.0,0
0,12,220,2019,127.0,2
0,8,344,2014,93.0,2
0,11,332,2019,94.0,2
1,11,488,2018,4.0,1
0,9,220,2019,120.0,2
0,11,281,2019,108.0,2
0,9,329,2017,135.0,2
0,12,329,2016,111.0,2
0,9,200,2017,134.0,2
0,12,329,2018,137.0,2
1,13,424,2016,2.0,1
0,9,141,2019,103.0,0
0,9,200,2017,133.0,2
0,11,283,2019,95.0,2
0,11,332,2015,126.0,2
1,9,379,2019,1.0,1
0,10,281,2019,67.0,2
0,9,200,2019,135.0,2
0,9,319,2019,106.0,2
1,13,422,2019,2.0,1
0,11,223,2018,107.0,2
0,11,319,2019,81.0,2
0,11,326,2016,107.0,2
1,11,241,2019,2.0,2
0,11,217,2018,118.0,2
0,11,212,2018,110.0,2
0,11,25,2017,104.0,0
1,9,393,2019,1.0,1
0,9,332,2018,93.0,2
0,12,138,2019,94.0,0
1,9,80,2019,1.0,0
1,11,403,2019,1.0,1
1,12,487,2019,1.0,1
1,11,410,2019,1.0,1
0,8,36,2008,137.0,0
0,9,220,2019,134.0,2
0,14,125,2019,69.0,0
0,11,318,2019,106.0,2
0,8,309,2019,209.0,2
0,11,470,2019,86.0,1
0,13,121,2019,24.0,0
1,11,244,2015,2.0,2
0,13,121,2019,46.0,0
1,11,397,2019,1.0,1
0,9,39,2019,117.0,0
0,11,281,2019,87.0,2
0,8,344,2017,121.0,2
1,9,411,2019,1.0,1
0,11,319,2019,97.0,2
1,9,498,2019,1.0,1
0,11,5,2015,121.0,0
0,11,470,2008,56.0,1
1,12,446,2019,2.0,1
1,11,234,2019,1.0,2
1,11,410,2019,1.0,1
0,11,289,2019,119.0,2
1,11,385,2019,1.0,1
1,14,432,2019,3.0,1
1,14,433,2019,8.0,1
0,9,132,2019,93.0,0
1,11,410,2019,1.0,1
0,11,274,2019,86.0,2
0,9,329,2019,134.0,2
1,11,412,2019,1.0,1
0,10,284,2019,28.0,2
0,9,319,2019,131.0,2
1,11,235,2019,1.0,2
0,11,470,2019,78.0,1
1,9,393,2019,1.0,1
1,11,417,2019,1.0,1
0,11,25,2019,93.0,0
0,11,470,2014,84.0,1
0,7,326,2015,107.0,2
0,8,346,2013,101.0,2
1,9,390,2003,1.0,1
0,8,337,2019,107.0,2
0,9,281,2019,74.0,2
0,12,148,2019,60.0,0
0,11,39,2019,143.0,0
0,9,212,2019,105.0,2
1,11,446,2019,1.0,1
1,9,379,2013,1.0,1
1,12,92,2010,2.0,0
0,12,72,2011,110.0,0
0,6,125,2019,98.0,0
1,11,390,2004,1.0,1
1,13,422,2019,2.0,1
1,12,394,2002,1.0,1
1,9,379,2017,1.0,1
0,9,281,2018,74.0,2
1,11,241,2019,1.0,2
0,9,70,2013,46.0,0
1,11,405,2019,1.0,1
1,9,297,2019,3.0,2
1,11,244,2019,2.0,2
1,9,392,2003,1.0,1
0,11,470,2019,54.0,1
1,9,393,2019,1.0,1
1,11,304,2020,1.0,2
1,9,383,2019,2.0,1
0,11,470,2019,59.0,1
0,8,320,2009,100.0,2
1,9,396,2019,1.0,1
0,11,274,2019,88.0,2
1,11,393,2019,3.0,1
1,9,100,2019,1.0,0
1,14,430,2019,1.0,1
0,7,201,2019,93.0,2
0,11,39,2019,94.0,0
1,11,241,2019,2.0,2
0,9,375,2016,121.0,2
0,11,309,2019,78.0,2
1,9,244,2019,1.0,2
0,9,39,2018,116.0,0
0,10,131,2019,87.0,0
1,12,433,2014,2.0,1
0,11,470,2019,61.0,1
1,11,108,2019,2.0,0
0,8,199,2017,98.0,2
0,11,329,2019,123.0,2
0,8,185,2019,85.0,2
1,12,108,2016,3.0,0
0,9,274,2016,78.0,2
0,11,332,2019,103.0,2
1,11,234,2019,1.0,2
0,13,442,2014,44.0,1
0,14,125,2014,68.0,0
1,10,433,2015,1.0,1
0,12,131,2012,68.0,0
0,13,121,2017,69.0,0
0,12,125,2017,81.0,0
0,13,125,2013,69.0,0
0,12,121,2016,68.0,0
0,12,125,2015,68.0,0
0,13,125,2010,86.0,0
0,13,125,2015,40.0,0
1,10,433,2013,3.0,1
0,11,217,2019,94.0,2
1,12,294,2015,1.0,2
1,11,244,2018,1.0,2
0,11,309,2019,90.0,2
1,9,389,2016,4.0,1
0,12,309,2017,112.0,2
0,11,185,2018,101.0,2
1,12,92,2008,2.0,0
0,9,52,2019,119.0,0
0,11,274,2019,40.0,2
1,9,85,2015,2.0,0
0,12,143,2019,86.0,0
0,6,132,2018,92.0,0
1,12,89,2014,2.0,0
1,9,88,2010,1.0,0
1,9,80,2016,2.0,0
1,9,385,2019,1.0,1
0,12,132,2019,91.0,0
1,11,446,2019,2.0,1
1,14,422,2019,3.0,1
0,11,442,2019,36.0,1
0,8,309,2019,141.0,2
0,11,326,2019,107.0,2
0,11,281,2007,97.0,2
0,13,121,2019,24.0,0
1,11,400,2006,1.0,1
1,11,414,2019,1.0,1
0,11,283,2016,89.0,2
0,11,470,2019,65.0,1
1,11,80,2019,2.0,0
1,11,242,2019,1.0,2
1,11,244,2019,1.0,2
1,9,379,2016,1.0,1
0,11,329,2019,126.0,2
1,9,379,2017,1.0,1
1,9,244,2019,1.0,2
0,11,470,2019,63.0,1
1,11,305,2018,1.0,2
0,9,281,2019,14.0,2
0,12,281,2019,28.0,2
0,10,284,2018,20.0,2
1,12,396,2019,1.0,1
1,10,396,2019,1.0,1
1,11,487,2020,6.0,1
1,11,244,2019,1.0,2
0,11,332,2014,106.0,2
0,8,197,2019,118.0,2
1,11,241,2019,1.0,2
0,11,274,2019,127.0,2
1,11,241,2018,1.0,2
0,12,364,2019,61.0,1
1,9,385,2019,1.0,1
1,12,387,2019,1.0,1
0,11,349,2019,86.0,2
0,11,200,2018,94.0,2
1,9,407,2019,1.0,1
1,11,477,2019,1.0,1
0,7,288,2019,82.0,2
0,9,350,2019,92.0,2
1,11,291,2019,1.0,2
0,12,274,2019,52.0,2
0,9,52,2018,108.0,0
0,11,290,2019,67.0,2
0,8,24,2016,91.0,0
0,14,125,2019,66.0,0
0,7,332,2018,118.0,2
0,9,220,2017,87.0,2
1,13,422,2019,1.0,1
0,13,121,2019,47.0,0
0,13,121,2019,56.0,0
0,13,121,2019,61.0,0
0,13,121,2019,34.0,0
0,11,345,2019,98.0,2
0,11,326,2018,99.0,2
1,12,104,2019,1.0,0
1,13,110,2019,2.0,0
0,9,220,2017,95.0,2
1,13,433,2019,1.0,1
1,14,423,2017,1.0,1
0,11,200,2019,100.0,2
1,14,422,2019,2.0,1
0,11,39,2017,101.0,0
0,11,274,2019,86.0,2
0,8,197,2019,96.0,2
1,11,409,2017,2.0,1
0,9,326,2018,99.0,2
0,9,200,2019,112.0,2
0,9,312,2017,127.0,2
1,9,242,2019,2.0,2
1,12,440,2019,1.0,1
1,11,379,2016,1.0,1
0,11,274,2019,22.0,2
0,11,274,2019,78.0,2
0,11,470,2019,63.0,1
1,9,379,2015,1.0,1
0,8,345,2015,97.0,2
0,11,289,2018,86.0,2
1,11,244,2014,1.0,2
0,9,470,2019,62.0,1
0,11,326,2019,96.0,2
1,9,238,2019,1.0,2
0,11,220,2017,104.0,2
0,11,344,2019,123.0,2
0,11,513,2019,100.0,1
1,11,492,2019,2.0,1
0,9,326,2019,99.0,2
0,11,332,2019,151.0,2
1,11,393,2020,2.0,1
0,11,350,2019,102.0,2
1,14,86,2018,1.0,0
0,9,366,2019,154.0,2
1,9,80,2019,1.0,0
0,7,337,2019,106.0,2
0,9,344,2019,87.0,2
1,11,446,2019,1.0,1
0,11,470,2019,70.0,1
0,14,125,2019,46.0,0
0,9,329,2018,101.0,2
1,14,427,2019,1.0,1
1,9,381,2019,1.0,1
0,11,319,2019,109.0,2
0,9,274,2016,100.0,2
0,11,220,2019,110.0,2
1,12,113,2019,2.0,0
0,11,359,2019,102.0,2
0,12,125,2019,102.0,0
1,11,97,2019,5.0,0
1,12,431,2019,1.0,1
1,11,300,2019,2.0,2
1,13,422,2019,3.0,1
0,13,121,2019,24.0,0
1,11,76,2019,1.0,0
1,11,291,2019,1.0,2
0,11,220,2019,98.0,2
0,12,274,2018,76.0,2
1,9,379,2016,1.0,1
1,9,379,2017,1.0,1
1,11,393,2018,1.0,1
1,11,409,2018,1.0,1
0,9,329,2018,90.0,2
1,11,410,2018,1.0,1
1,11,409,2017,1.0,1
0,12,284,2017,59.0,2
0,13,121,2019,58.0,0
1,14,423,2018,1.0,1
0,11,470,2019,64.0,1
0,3,125,2000,79.0,0
1,9,379,2016,1.0,1
1,12,379,2017,1.0,1
0,3,125,1998,81.0,0
0,8,199,2005,81.0,2
1,11,256,2019,5.0,2
0,11,470,2019,64.0,1
0,12,281,2019,45.0,2
0,12,326,2019,90.0,2
1,11,405,2019,1.0,1
0,12,217,2018,102.0,2
1,11,241,2019,3.0,2
0,11,342,2019,116.0,2
0,11,73,2019,42.0,0
0,9,329,2019,133.0,2
0,7,39,2013,108.0,0
1,11,241,2018,1.0,2
1,9,291,2019,2.0,2
0,10,281,2019,38.0,2
1,11,413,2019,3.0,1
0,9,219,2019,146.0,2
0,9,219,2019,146.0,2
0,8,0,2019,106.0,0
0,11,470,2019,58.0,1
0,11,200,2019,152.0,2
0,11,212,2018,87.0,2
0,11,319,2009,121.0,2
1,11,381,2019,1.0,1
0,11,185,2019,83.0,2
1,11,244,2019,1.0,2
1,11,97,2019,1.0,0
1,11,97,2019,1.0,0
1,11,446,2019,2.0,1
1,9,300,2019,1.0,2
1,11,410,2019,1.0,1
0,11,217,2018,111.0,2
0,13,121,2019,24.0,0
0,11,329,2019,171.0,2
1,9,379,2019,1.0,1
0,11,0,2019,88.0,0
0,11,470,2012,76.0,1
0,12,283,2019,64.0,2
0,9,274,2006,94.0,2
1,11,234,2019,1.0,2
0,9,219,2019,157.0,2
0,12,281,2019,83.0,2
0,11,274,2019,65.0,2
1,11,83,2019,1.0,0
0,9,217,2018,105.0,2
1,11,413,2019,1.0,1
0,9,329,2019,107.0,2
0,12,132,2019,103.0,0
1,11,97,2019,1.0,0
1,11,262,2019,1.0,2
1,11,482,2019,1.0,1
1,9,300,2019,1.0,2
0,11,470,2019,67.0,1
0,11,281,2019,96.0,2
0,11,332,2019,125.0,2
0,11,199,2018,142.0,2
0,9,212,2018,133.0,2
0,9,220,2019,100.0,2
1,11,416,2019,1.0,1
0,10,274,2019,10.0,2
0,9,319,2016,128.0,2
0,9,200,2019,93.0,2
0,11,281,2012,81.0,2
1,13,422,2016,1.0,1
1,10,300,2018,3.0,2
1,9,80,2006,9.0,0
0,11,319,2014,82.0,2
1,9,96,2018,1.0,0
0,3,121,2004,47.0,0
0,9,217,2019,95.0,2
1,13,110,2018,1.0,0
0,11,217,2019,84.0,2
0,11,217,2018,91.0,2
0,12,127,2019,102.0,0
1,9,446,2019,1.0,1
1,12,482,2019,1.0,1
1,11,241,2018,1.0,2
1,13,422,2019,3.0,1
0,11,375,2018,100.0,2
0,12,230,2019,98.0,2
0,9,312,2019,110.0,2
0,11,288,2019,85.0,2
1,11,104,2019,2.0,0
0,11,470,2019,66.0,1
0,11,217,2016,92.0,2
1,11,234,2019,3.0,2
1,9,77,2019,2.0,0
0,12,200,2019,133.0,2
0,9,217,2018,135.0,2
0,12,366,2019,120.0,2
0,9,319,2019,118.0,2
0,9,274,2019,110.0,2
0,11,353,2019,98.0,2
0,11,353,2019,98.0,2
0,11,353,2019,98.0,2
1,12,446,2019,1.0,1
0,11,369,2018,104.0,2
0,10,274,2019,63.0,2
0,11,470,2019,52.0,1
1,11,391,2019,1.0,1
1,11,241,2019,1.0,2
1,11,244,2019,1.0,2
1,9,300,2019,1.0,2
1,11,241,2019,1.0,2
0,14,133,2019,72.0,0
1,11,264,2019,2.0,2
0,7,467,2015,117.0,1
0,9,185,2019,100.0,2
0,13,121,2019,24.0,0
1,11,405,2019,1.0,1
0,11,217,2019,86.0,2
1,11,398,2018,1.0,1
1,11,80,2019,1.0,0
1,11,244,2019,2.0,2
1,11,416,2019,1.0,1
0,11,470,2019,69.0,1
1,11,234,2019,1.0,2
0,9,326,2019,119.0,2
0,11,219,2019,123.0,2
0,11,289,2019,93.0,2
0,11,281,2018,109.0,2
1,11,498,2019,2.0,1
1,14,422,2019,1.0,1
0,9,470,2019,66.0,1
1,11,488,2019,3.0,1
1,11,489,2019,5.0,1
0,11,319,2018,107.0,2
0,14,130,2019,46.0,0
1,11,244,2019,1.0,2
1,9,291,2019,1.0,2
1,11,238,2014,1.0,2
1,11,412,2019,1.0,1
1,9,461,2019,5.0,1
1,11,379,2015,1.0,1
1,12,379,2013,1.0,1
1,11,383,2014,1.0,1
1,11,379,2015,1.0,1
1,11,379,2014,1.0,1
1,11,379,2012,1.0,1
1,11,486,2019,1.0,1
0,9,375,2019,117.0,2
0,11,470,2016,67.0,1
0,9,200,2015,114.0,2
0,11,470,2015,67.0,1
0,11,470,2014,77.0,1
0,11,289,2018,105.0,2
0,11,470,2016,63.0,1
0,11,281,2019,59.0,2
1,12,434,2019,2.0,1
0,11,326,2017,102.0,2
0,9,129,2017,81.0,0
1,12,297,2019,1.0,2
0,11,274,2019,84.0,2
0,8,185,2019,101.0,2
0,9,326,2019,116.0,2
0,9,319,2018,177.0,2
1,11,421,2019,1.0,1
1,11,410,2019,2.0,1
0,11,344,2019,130.0,2
0,11,470,2019,59.0,1
1,12,422,2019,1.0,1
0,11,319,2018,111.0,2
0,9,350,2019,100.0,2
0,11,209,2019,77.0,2
1,9,379,2019,2.0,1
0,11,319,2019,93.0,2
1,11,107,2019,1.0,0
0,11,274,2019,114.0,2
1,13,422,2018,3.0,1
0,11,470,2018,58.0,1
0,11,470,2018,56.0,1
0,9,32,2008,110.0,0
0,9,217,2013,98.0,2
0,9,25,2004,106.0,0
0,11,52,2007,102.0,0
1,11,394,2019,1.0,1
0,11,217,2019,81.0,2
1,9,472,2019,6.0,1
1,14,433,2019,3.0,1
1,11,418,2019,1.0,1
1,9,379,2019,1.0,1
0,9,513,2019,98.0,1
0,9,39,2018,136.0,0
1,14,433,2019,3.0,1
1,9,394,2019,1.0,1
0,12,326,2018,161.0,2
0,9,185,2019,32.0,2
1,12,80,2010,1.0,0
1,9,85,2011,1.0,0
1,9,80,2015,1.0,0
1,12,80,2017,1.0,0
1,14,432,2019,2.0,1
0,11,199,2019,105.0,2
1,11,412,2019,3.0,1
0,11,319,2018,106.0,2
1,11,385,2019,1.0,1
0,11,332,2019,90.0,2
1,9,379,2019,1.0,1
1,9,408,2019,1.0,1
0,11,0,2019,87.0,0
0,9,281,2017,91.0,2
1,13,422,2019,1.0,1
0,9,283,2019,106.0,2
0,11,470,2019,65.0,1
1,10,112,2019,3.0,0
0,10,284,2019,105.0,2
1,9,394,2019,1.0,1
0,9,274,2016,40.0,2
1,11,416,2019,2.0,1
1,9,507,2019,3.0,1
1,11,307,2019,1.0,2
1,11,385,2019,2.0,1
1,9,394,2019,1.0,1
1,9,394,2019,1.0,1
1,9,383,2019,1.0,1
1,12,430,2008,1.0,1
1,13,422,2018,2.0,1
0,11,470,2019,66.0,1
1,13,422,2015,1.0,1
1,14,433,2018,1.0,1
1,11,80,2018,1.0,0
0,11,281,2013,61.0,2
0,11,351,2019,122.0,2
0,9,332,2019,141.0,2
1,11,453,2011,2.0,1
0,11,200,2019,176.0,2
1,11,234,2019,3.0,2
0,9,281,2018,73.0,2
1,11,236,2019,1.0,2
1,11,385,2019,2.0,1
0,11,55,2017,87.0,0
1,13,439,2019,2.0,1
1,11,399,2018,3.0,1
0,12,321,2019,15.0,2
1,11,243,2019,1.0,2
0,11,470,2019,55.0,1
0,12,366,2018,141.0,2
0,9,368,2012,122.0,2
0,9,281,2019,109.0,2
0,11,470,2019,63.0,1
1,9,80,2019,2.0,0
0,8,52,2019,96.0,0
0,11,319,2019,113.0,2
1,11,391,2019,1.0,1
0,11,5,1998,69.0,0
1,11,297,2019,2.0,2
1,12,428,2019,2.0,1
1,11,80,2013,2.0,0
1,11,80,1995,1.0,0
1,9,256,2018,3.0,2
1,9,385,2019,2.0,1
1,11,234,2019,2.0,2
0,11,5,1997,87.0,0
0,11,347,2019,116.0,2
0,9,332,2019,116.0,2
0,11,321,2019,110.0,2
0,9,281,2019,122.0,2
0,11,470,2019,59.0,1
0,8,513,2015,88.0,1
0,11,199,2018,91.0,2
1,11,80,2012,2.0,0
1,11,80,2014,1.0,0
0,12,274,2019,40.0,2
0,9,220,2019,113.0,2
0,9,319,2018,90.0,2
1,9,80,2011,1.0,0
1,11,393,2019,1.0,1
1,11,235,2019,1.0,2
1,11,244,2017,1.0,2
1,12,446,2019,1.0,1
1,11,244,2019,2.0,2
0,12,125,2019,95.0,0
1,11,241,2019,2.0,2
1,11,488,2019,5.0,1
1,11,109,2019,1.0,0
1,9,487,2018,2.0,1
1,11,256,2019,3.0,2
0,7,185,2019,98.0,2
1,11,241,2019,1.0,2
1,11,414,2019,1.0,1
0,12,274,2019,61.0,2
0,11,350,2019,117.0,2
0,11,470,2019,60.0,1
0,11,288,2019,142.0,2
1,13,422,2011,1.0,1
0,11,319,2018,74.0,2
1,11,265,2019,3.0,2
0,11,327,2019,119.0,2
0,12,373,2019,114.0,2
0,12,220,2019,125.0,2
0,6,121,2019,71.0,0
0,12,141,2019,110.0,0
0,11,208,2018,127.0,2
1,13,422,2019,1.0,1
1,11,498,2019,1.0,1
0,11,288,2019,118.0,2
0,11,326,2019,90.0,2
0,9,69,2016,130.0,0
1,11,109,2019,5.0,0
0,11,330,2015,12.0,2
0,9,470,2019,62.0,1
0,13,149,2014,3.0,0
1,9,487,2019,3.0,1
1,10,430,2019,1.0,1
1,11,381,2019,1.0,1
0,9,326,2019,114.0,2
1,9,412,2019,1.0,1
0,11,319,2017,128.0,2
1,9,85,2017,2.0,0
0,11,217,2019,109.0,2
0,9,56,2019,109.0,0
1,11,262,2019,2.0,2
0,11,199,2019,101.0,2
1,11,235,2019,1.0,2
0,11,326,2019,103.0,2
0,11,200,2019,98.0,2
1,11,262,2019,1.0,2
0,11,375,2019,123.0,2
1,11,472,2019,1.0,1
0,12,274,2019,38.0,2
1,11,292,2017,1.0,2
0,11,319,2019,101.0,2
0,9,51,2019,99.0,0
1,11,461,2018,2.0,1
0,11,355,2019,91.0,2
1,11,505,2019,1.0,1
0,11,229,2019,30.0,2
0,12,281,2019,30.0,2
0,9,25,2018,137.0,0
0,11,470,2019,66.0,1
1,10,433,2019,2.0,1
1,11,241,2018,2.0,2
1,11,235,2019,1.0,2
0,9,281,2014,70.0,2
0,9,281,2016,87.0,2
0,11,281,2018,88.0,2
1,11,487,2019,1.0,1
0,11,52,2019,90.0,0
0,9,288,2019,84.0,2
0,11,470,2019,53.0,1
0,11,342,2019,87.0,2
1,11,108,2019,2.0,0
0,12,138,2019,90.0,0
0,11,319,2018,96.0,2
0,12,125,2019,94.0,0
1,13,111,2017,1.0,0
0,11,319,2018,108.0,2
1,13,427,2017,1.0,1
1,9,394,2019,1.0,1
0,8,36,2019,102.0,0
1,9,80,2018,1.0,0
0,11,185,2019,61.0,2
0,11,274,2018,94.0,2
0,10,125,2019,70.0,0
0,9,274,2018,88.0,2
1,9,244,2019,1.0,2
0,11,319,2018,100.0,2
0,11,319,2019,111.0,2
0,9,22,2011,128.0,0
1,11,488,2019,3.0,1
0,11,200,2018,98.0,2
1,11,297,2019,1.0,2
1,11,244,2019,2.0,2
1,9,394,2016,1.0,1
1,11,506,2019,1.0,1
0,8,185,2019,104.0,2
0,11,39,2018,126.0,0
1,12,412,2015,1.0,1
1,12,409,2016,1.0,1
1,9,394,2016,1.0,1
1,12,394,2015,1.0,1
1,9,394,2015,1.0,1
1,12,412,2016,1.0,1
1,9,393,2015,1.0,1
1,12,412,2016,1.0,1
1,9,415,2016,1.0,1
1,9,238,2019,1.0,2
1,9,410,2019,1.0,1
1,9,412,2019,1.0,1
1,9,244,2019,1.0,2
1,9,412,2019,1.0,1
0,11,281,2019,86.0,2
0,11,372,2019,125.0,2
0,9,285,2019,40.0,2
1,11,241,2019,1.0,2
1,14,433,2019,2.0,1
0,11,220,2019,79.0,2
0,8,318,2019,110.0,2
1,12,446,2019,1.0,1
0,11,332,2018,128.0,2
0,9,230,2019,110.0,2
1,11,487,2019,1.0,1
0,12,200,2018,116.0,2
0,8,0,2013,119.0,0
1,11,80,2008,2.0,0
0,11,288,2018,90.0,2
0,6,274,2019,88.0,2
0,11,350,2018,104.0,2
0,9,200,2019,140.0,2
0,11,217,2019,92.0,2
1,9,404,2014,1.0,1
0,11,470,2019,64.0,1
1,11,410,2018,1.0,1
1,11,77,2018,1.0,0
1,9,410,2013,1.0,1
1,9,411,2009,1.0,1
1,11,410,2012,1.0,1
1,11,240,2004,1.0,2
1,11,477,2018,3.0,1
0,11,319,2018,119.0,2
1,11,241,2018,5.0,2
1,11,509,2019,1.0,1
0,11,220,2019,91.0,2
0,11,200,2019,122.0,2
0,12,200,2018,125.0,2
0,9,288,2019,49.0,2
1,12,291,2019,1.0,2
1,8,512,2015,1.0,1
0,11,326,2018,168.0,2
0,11,288,2019,98.0,2
0,9,274,2019,77.0,2
1,11,404,2005,1.0,1
1,11,409,2019,1.0,1
0,9,319,2019,102.0,2
1,11,390,2017,1.0,1
1,12,80,2019,1.0,0
1,11,409,2019,2.0,1
0,8,230,2019,92.0,2
0,11,326,2019,111.0,2
0,8,319,2014,113.0,2
0,11,470,2019,54.0,1
0,11,288,2019,138.0,2
0,8,200,2013,123.0,2
0,13,121,2019,59.0,0
0,11,200,2001,102.0,2
0,9,368,2005,141.0,2
0,11,289,2018,95.0,2
0,11,329,2003,111.0,2
0,9,219,2003,131.0,2
0,9,220,2003,116.0,2
0,9,330,2018,119.0,2
0,9,329,2005,146.0,2
0,12,22,2016,101.0,0
0,11,345,2018,87.0,2
1,11,460,2019,4.0,1
0,11,326,2019,94.0,2
0,11,350,2014,133.0,2
0,11,350,2013,135.0,2
0,11,470,2019,61.0,1
1,11,487,2019,1.0,1
0,9,230,2019,91.0,2
1,9,460,2018,7.0,1
1,11,383,2019,1.0,1
0,9,470,2019,59.0,1
0,7,359,2019,91.0,2
1,12,425,2019,1.0,1
0,9,328,2018,131.0,2
0,9,22,2019,170.0,0
1,11,291,2017,1.0,2
0,11,60,2019,88.0,0
1,11,108,2015,3.0,0
1,11,243,2017,2.0,2
1,12,300,2019,1.0,2
0,9,22,2019,170.0,0
1,11,244,2019,1.0,2
1,12,422,2017,1.0,1
1,11,291,2019,3.0,2
1,14,422,2019,8.0,1
1,11,241,2019,1.0,2
0,9,199,2019,92.0,2
1,11,238,2019,1.0,2
0,11,470,2019,59.0,1
0,11,350,2018,126.0,2
1,9,394,2018,1.0,1
0,9,200,2019,120.0,2
0,11,326,2015,76.0,2
0,11,470,2019,60.0,1
1,14,433,2018,1.0,1
0,9,370,2016,103.0,2
0,11,319,2018,124.0,2
1,11,379,2013,1.0,1
0,11,185,2017,91.0,2
1,9,80,2019,1.0,0
0,9,345,2019,88.0,2
0,9,319,2018,81.0,2
1,13,110,2017,1.0,0
0,9,199,2019,124.0,2
0,11,331,2019,102.0,2
1,11,414,2019,1.0,1
1,11,493,2019,3.0,1
0,8,309,2019,132.0,2
0,11,274,2019,87.0,2
1,9,412,2018,1.0,1
1,11,109,2019,1.0,0
1,11,412,2018,3.0,1
1,11,386,2018,2.0,1
0,11,350,2017,75.0,2
0,12,329,2008,126.0,2
0,12,470,2019,61.0,1
0,9,22,2018,126.0,0
1,9,242,2018,1.0,2
0,11,25,2018,108.0,0
0,11,25,2017,100.0,0
1,13,422,2019,1.0,1
1,11,241,2019,1.0,2
1,11,244,2019,1.0,2
0,11,330,2018,129.0,2
0,11,288,2019,71.0,2
1,9,412,2018,1.0,1
0,11,202,2019,108.0,2
1,11,500,2019,2.0,1
0,12,284,2019,60.0,2
1,13,422,2007,1.0,1
1,9,410,2019,1.0,1
0,9,25,2014,105.0,0
0,9,25,2016,115.0,0
0,11,200,2016,118.0,2
0,11,329,2016,130.0,2
0,12,369,2016,115.0,2
0,11,284,2019,69.0,2
1,9,412,2018,1.0,1
0,12,319,2018,97.0,2
1,11,394,2019,1.0,1
0,11,470,2019,61.0,1
0,7,199,2014,92.0,2
1,11,393,2019,1.0,1
0,11,200,2018,108.0,2
0,11,52,2017,104.0,0
0,11,470,2019,65.0,1
0,8,327,2018,106.0,2
1,11,394,2018,1.0,1
0,11,470,2006,69.0,1
0,11,470,2011,97.0,1
0,11,470,2012,80.0,1
0,11,470,2008,85.0,1
0,9,289,2018,98.0,2
1,9,412,2018,1.0,1
0,9,39,2018,115.0,0
1,14,110,2018,2.0,0
1,9,234,2019,1.0,2
1,11,108,2019,1.0,0
0,9,329,2007,117.0,2
0,9,329,2016,132.0,2
0,11,200,2016,127.0,2
0,9,369,2017,125.0,2
0,11,200,2017,128.0,2
1,9,414,2018,1.0,1
1,9,411,2018,1.0,1
0,8,0,2019,126.0,0
0,11,470,2019,58.0,1
1,9,394,2018,1.0,1
1,9,412,2017,1.0,1
1,11,474,2018,3.0,1
1,9,394,2018,1.0,1
1,11,414,2018,1.0,1
0,9,25,2018,116.0,0
1,11,413,2018,1.0,1
0,11,322,2019,90.0,2
0,11,319,2019,111.0,2
1,12,412,2018,1.0,1
0,12,138,2019,100.0,0
0,11,203,2018,99.0,2
0,9,217,2012,105.0,2
0,9,329,2014,128.0,2
0,11,329,2015,91.0,2
0,11,329,2015,127.0,2
1,11,262,2016,1.0,2
1,11,414,2016,2.0,1
1,11,379,2017,1.0,1
0,11,0,2019,94.0,0
0,9,329,2015,124.0,2
0,11,329,2011,103.0,2
0,11,326,2018,118.0,2
0,11,39,2018,162.0,0
0,11,281,2018,89.0,2
0,11,284,2018,89.0,2
0,9,283,2018,108.0,2
0,11,217,2018,103.0,2
1,11,292,2019,1.0,2
1,14,424,2019,2.0,1
1,11,291,2019,1.0,2
1,9,498,2019,1.0,1
0,10,125,2014,87.0,0
0,9,353,2018,93.0,2
0,10,125,2012,90.0,0
0,9,328,2018,131.0,2
0,12,140,2019,114.0,0
1,9,85,2018,3.0,0
0,11,52,2018,107.0,0
0,6,121,2008,97.0,0
0,11,332,2018,103.0,2
0,11,319,2018,125.0,2
0,11,329,2015,130.0,2
0,9,25,2015,119.0,0
0,12,220,2014,110.0,2
